Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,50,99,43,860,137.54,0.000%,5.41888,1614.80,0.61,305147.4
TOTAL,50,99,43,860,137.54,0.000%,5.41888,1614.80,0.61,305147.4
1769081032050,86,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-8,text,true,,305319,115,1,1,https://vnexpress.net/,43,0,19
1769081032136,68,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-8,text,true,,305296,115,1,1,https://vnexpress.net/,33,0,0
1769081032204,51,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-8,text,true,,305287,115,1,1,https://vnexpress.net/,24,0,0
1769081032255,75,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-8,text,true,,305287,115,1,1,https://vnexpress.net/,33,0,0
1769081032331,48,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-8,text,true,,305364,115,1,1,https://vnexpress.net/,22,0,0
1769081033050,129,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-9,text,true,,305720,115,1,1,https://vnexpress.net/,40,0,17
1769081033179,68,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-9,text,true,,305364,115,1,1,https://vnexpress.net/,35,0,0
1769081033247,64,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-9,text,true,,305433,115,1,1,https://vnexpress.net/,33,0,0
1769081033311,49,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-9,text,true,,305318,115,1,1,https://vnexpress.net/,24,0,0
1769081033360,66,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-9,text,true,,305413,115,1,1,https://vnexpress.net/,25,0,0
1769081034050,93,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-10,text,true,,305311,115,1,1,https://vnexpress.net/,46,0,21
1769081034144,51,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-10,text,true,,305326,115,1,1,https://vnexpress.net/,22,0,0
1769081034196,68,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-10,text,true,,305409,115,1,1,https://vnexpress.net/,35,0,0
1769081034265,54,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-10,text,true,,305387,115,1,1,https://vnexpress.net/,23,0,0
1769081034320,62,HTTP Request,200,OK,Thread Group 1: Kịch bản cơ bản 1-10,text,true,,305332,115,1,1,https://vnexpress.net/,34,0,0
