
1769082388917,161,HTTP Request 1,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316566,123,1,1,https://vnexpress.net/the-thao,121,0,79
1769082389079,53,HTTP Request 2,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316598,123,1,1,https://vnexpress.net/the-thao,26,0,0
1769082389132,55,HTTP Request 1,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316536,123,1,1,https://vnexpress.net/the-thao,25,0,0
1769082389187,83,HTTP Request 2,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316536,123,1,1,https://vnexpress.net/the-thao,56,0,0
1769082389271,60,HTTP Request 1,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316506,123,1,1,https://vnexpress.net/the-thao,31,0,0
1769082389331,51,HTTP Request 2,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316490,123,1,1,https://vnexpress.net/the-thao,25,0,0
1769082389382,56,HTTP Request 1,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316482,123,1,1,https://vnexpress.net/the-thao,28,0,0
1769082389439,80,HTTP Request 2,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316520,123,1,1,https://vnexpress.net/the-thao,24,0,0
1769082389519,56,HTTP Request 1,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316499,123,1,1,https://vnexpress.net/the-thao,24,0,0
1769082389576,60,HTTP Request 2,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316434,123,1,1,https://vnexpress.net/the-thao,31,0,0
1769082389637,50,HTTP Request 1,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316575,123,1,1,https://vnexpress.net/the-thao,18,0,0
1769082389687,58,HTTP Request 2,200,OK,Thread Group 3: Kịch bản tùy chỉnh 1-1,text,true,,316600,123,1,1,https://vnexpress.net/the-thao,29,0,0
