
1769080930384,89,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-1,text,true,,317557,123,1,1,https://vnexpress.net/the-gioi,58,0,34
1769080930985,126,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-2,text,true,,317519,123,1,1,https://vnexpress.net/the-gioi,93,0,28
1769080931586,85,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-3,text,true,,317589,123,1,1,https://vnexpress.net/the-gioi,55,0,27
1769080932185,89,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-4,text,true,,317580,123,1,1,https://vnexpress.net/the-gioi,54,0,21
1769080932783,89,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-5,text,true,,317588,123,1,1,https://vnexpress.net/the-gioi,54,0,21
1769080933386,86,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-6,text,true,,317652,123,1,1,https://vnexpress.net/the-gioi,48,0,20
1769080933985,91,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-7,text,true,,317566,123,1,1,https://vnexpress.net/the-gioi,45,0,19
1769080934585,93,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-8,text,true,,317525,123,1,1,https://vnexpress.net/the-gioi,48,0,24
1769080935186,97,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-9,text,true,,317636,123,1,1,https://vnexpress.net/the-gioi,50,0,24
1769080935784,88,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-10,text,true,,317643,123,1,1,https://vnexpress.net/the-gioi,48,0,22
1769080936384,321,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-11,text,true,,317557,123,1,1,https://vnexpress.net/the-gioi,43,0,18
1769080936985,82,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-12,text,true,,317548,123,1,1,https://vnexpress.net/the-gioi,40,0,18
1769080937585,75,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-13,text,true,,317541,123,1,1,https://vnexpress.net/the-gioi,43,0,18
1769080938185,123,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-14,text,true,,317550,123,1,1,https://vnexpress.net/the-gioi,51,0,25
1769080938783,69,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-15,text,true,,317534,123,1,1,https://vnexpress.net/the-gioi,40,0,21
1769080939384,359,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-16,text,true,,317620,123,1,1,https://vnexpress.net/the-gioi,45,0,23
1769080939984,135,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-17,text,true,,317572,123,1,1,https://vnexpress.net/the-gioi,87,0,46
1769080940578,117,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-18,text,true,,317634,123,1,1,https://vnexpress.net/the-gioi,47,0,25
1769080941184,90,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-19,text,true,,317549,123,1,1,https://vnexpress.net/the-gioi,49,0,20
1769080941782,82,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-20,text,true,,317835,123,1,1,https://vnexpress.net/the-gioi,43,0,17
1769080942382,78,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-21,text,true,,317636,123,1,1,https://vnexpress.net/the-gioi,47,0,20
1769080942982,71,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-22,text,true,,317636,123,1,1,https://vnexpress.net/the-gioi,42,0,22
1769080943584,113,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-23,text,true,,317565,123,1,1,https://vnexpress.net/the-gioi,54,0,20
1769080944181,80,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-24,text,true,,317595,123,1,1,https://vnexpress.net/the-gioi,46,0,17
1769080944782,141,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-25,text,true,,317704,123,1,1,https://vnexpress.net/the-gioi,53,0,20
1769080945382,77,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-26,text,true,,317556,123,1,1,https://vnexpress.net/the-gioi,37,0,19
1769080945983,207,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-27,text,true,,317565,123,1,1,https://vnexpress.net/the-gioi,130,0,47
1769080946581,110,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-28,text,true,,317558,123,1,1,https://vnexpress.net/the-gioi,62,0,32
1769080947180,82,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-29,text,true,,317635,123,1,1,https://vnexpress.net/the-gioi,50,0,23
1769080947780,96,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-30,text,true,,317620,123,1,1,https://vnexpress.net/the-gioi,63,0,20
1769080948380,82,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-31,text,true,,317604,123,1,1,https://vnexpress.net/the-gioi,50,0,22
1769080948980,131,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-32,text,true,,317526,123,1,1,https://vnexpress.net/the-gioi,47,0,21
1769080949581,86,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-33,text,true,,317664,123,1,1,https://vnexpress.net/the-gioi,43,0,18
1769080950180,87,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-34,text,true,,317518,123,1,1,https://vnexpress.net/the-gioi,50,0,19
1769080950780,78,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-35,text,true,,317660,123,1,1,https://vnexpress.net/the-gioi,46,0,20
1769080951380,79,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-36,text,true,,317675,123,1,1,https://vnexpress.net/the-gioi,47,0,23
1769080951979,98,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-37,text,true,,317581,123,1,1,https://vnexpress.net/the-gioi,70,0,27
1769080952579,113,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-38,text,true,,317558,123,1,1,https://vnexpress.net/the-gioi,85,0,21
1769080953179,107,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-39,text,true,,317518,123,1,1,https://vnexpress.net/the-gioi,77,0,19
1769080953778,110,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-40,text,true,,317689,123,1,1,https://vnexpress.net/the-gioi,71,0,17
1769080954379,111,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-41,text,true,,317573,123,1,1,https://vnexpress.net/the-gioi,75,0,20
1769080954976,105,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-42,text,true,,317612,123,1,1,https://vnexpress.net/the-gioi,63,0,19
1769080955579,125,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-43,text,true,,317619,123,1,1,https://vnexpress.net/the-gioi,86,0,20
1769080956179,79,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-44,text,true,,317682,123,1,1,https://vnexpress.net/the-gioi,46,0,18
1769080956778,171,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-45,text,true,,317635,123,1,1,https://vnexpress.net/the-gioi,72,0,24
1769080957379,90,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-46,text,true,,317644,123,1,1,https://vnexpress.net/the-gioi,53,0,20
1769080957979,88,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-47,text,true,,317667,123,1,1,https://vnexpress.net/the-gioi,49,0,20
1769080958578,70,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-48,text,true,,317525,123,1,1,https://vnexpress.net/the-gioi,34,0,16
1769080959178,107,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-49,text,true,,317557,123,1,1,https://vnexpress.net/the-gioi,65,0,20
1769080959775,408,HTTP Request,200,OK,Thread Group 2: Kịch bản tải nặng 1-50,text,true,,317543,123,1,1,https://vnexpress.net/the-gioi,100,0,25
